Id,SalePrice
2734,152970.97647102372
2735,136642.68867705544
2736,152270.71059602202
2737,129928.5221317755
2738,130591.44389922818
2739,176706.8025660106
2740,132358.69735237435
2741,125853.9469389615
2742,156352.6280899343
2743,149226.85744655144
2744,170017.3352543132
2745,115126.82421436059
2746,149979.07431659833
2747,139730.26972978635
2748,117593.06125313752
2749,129136.94051424882
2750,134979.45514253536
2751,128897.99315209153
2752,186488.50161209013
2753,159432.86731346854
2754,289527.7976850614
2755,120821.97735872847
2756,87268.84772593183
2757,69721.65261234171
2758,67010.16592245726
2759,147487.7218711545
2760,130759.08976215593
2761,152425.43826291215
2762,163454.01218050206
2763,208708.83064295547
2764,144418.74049542763
2765,306792.06072296854
2766,147204.9058339952
2767,75233.85191972909
2768,126821.12266962943
2769,124583.91894076449
2770,138812.7601252976
2771,114998.6080225638
2772,115725.06289750259
2773,133996.835794665
2774,135948.22331596617
2775,104787.20900514549
2776,135032.67580394153
2777,139631.3159044427
2778,90406.31853339003
2779,109458.50738744406
2780,91272.52785029638
2781,95089.10794960856
2782,77163.86943104505
2783,89107.78186991769
2784,115097.11578545967
2785,130603.85614332692
2786,62160.52403605233
2787,126722.22201322108
2788,61910.28307351455
2789,173770.49554843208
2790,78780.58618003172
2791,102106.72444400651
2792,62679.30570425874
2793,186066.32378448092
2794,88700.66451020919
2795,120916.56247702366
2796,103389.21974875583
2797,235420.33952751954
2798,104001.08791778945
2799,107306.93328487384
2800,67649.65532834089
2801,102266.68791140028
2802,133744.93508543813
2803,222720.10798021726
2804,131264.21074742297
2805,84964.44004135262
2806,77682.47126166704
2807,140562.03832405293
2808,151715.369595743
2809,138544.96574073812
2810,136383.3033973975
2811,158090.8187866528
2812,135696.920186041
2813,160800.14716614797
2814,155002.45130668295
2815,101510.17453747937
2816,266279.2251665717
2817,148936.86429484247
2818,125011.23479657184
2819,154363.0302899394
2820,138270.12881436752
2821,93305.84662150638
2822,192377.5586507512
2823,397208.3697151784
2824,204109.25525047723
2825,147220.46633808076
2826,125215.35946970971
2827,137552.80991059262
2828,185845.90962111996
2829,186368.52244497207
2830,231964.80152232098
2831,167236.5994802924
2832,263732.65084117046
2833,292822.0853197469
2834,207487.3437682567
2835,207889.33832992724
2836,181499.43434887804
2837,169113.76063233803
2838,148984.06221734025
2839,186491.35956569147
2840,196638.18062065623
2841,217022.43336067622
2842,231199.032337466
2843,163594.3951436181
2844,171767.0550706541
2845,118995.14467477519
2846,212822.16031328443
2847,187927.75617662916
2848,235864.76154398263
2849,201883.9904681072
2850,275698.13201211486
2851,256956.04093901062
2852,254953.52919554646
2853,234857.98924942606
2854,136883.40906821965
2855,214992.54271090648
2856,205447.3691233671
2857,183604.93721737424
2858,202785.21655777062
2859,130050.17497352342
2860,123023.09196387658
2861,136884.86087151515
2862,193434.76958587838
2863,125760.70292172566
2864,278089.2296014828
2865,137071.35751016604
2866,135405.0821767857
2867,80459.33197412528
2868,102919.62048821339
2869,114165.1241216067
2870,124104.239952152
2871,100004.44029580982
2872,42054.171174071555
2873,112613.04395809249
2874,138622.16309628804
2875,107663.53205315262
2876,164312.6922262886
2877,141585.154281437
2878,175893.28537488257
2879,139565.8736783403
2880,99520.23312873117
2881,150351.78996556235
2882,160459.57584021444
2883,185203.19563669473
2884,186321.2879426449
2885,193647.6213469604
2886,230729.24416676437
2887,90564.01575271924
2888,146862.7004713755
2889,55731.634790179036
2890,64176.87946206962
2891,121742.95045368597
2892,42689.77880901589
2893,81303.90668253378
2894,43164.286791471124
2895,280420.53628430364
2896,262461.6353475514
2897,225694.489115658
2898,168130.9188055417
2899,229886.95915068232
2900,157595.15699489965
2901,203661.3310251521
2902,185984.01865204782
2903,342373.10282927763
2904,379935.2466514943
2905,70906.11140176341
2906,198306.31986699314
2907,106072.18759843844
2908,138797.93940900243
2909,153129.27165941993
2910,76789.24212495412
2911,69660.9874948498
2912,142658.11540863742
2913,80251.76996302055
2914,71088.61517540614
2915,72952.19979475149
2916,78944.87563983323
2917,173817.88644341668
2918,118753.23230110038
2919,235582.71610657094
